PLAYER NAME             KILLS   DEATHS     KDR   PLAYED WITH CHAMPION(S)
FijiGGNakdTrollr           20       13    1.54   Kalista
LemonDads                  20       13    1.54   Shaco
ABLOODYHUKA                21       14    1.50   Jinx
Epicpetitenoob             18       12    1.50   Wukong
Qaeliel                    18       12    1.50   Morgana
Tiomatic                   18       12    1.50   Diana
ChristmasKringle           15       10    1.50   Akali
Emarosa                    15       10    1.50   Vayne
KDP1337                    15       10    1.50   MissFortune
Shelt1e                    15       10    1.50   Fizz
StumpDumper                15       10    1.50   Anivia
TheFinalEpic               15       10    1.50   Akali
perpski08                  15       10    1.50   Jinx
tagaryaib                  15       10    1.50   Skarner
BioflieGhost               12        8    1.50   Sona
Chronicm                   12        8    1.50   Skarner
ClearAsFok                 12        8    1.50   Jinx
DXC                        12        8    1.50   Diana
Darknessheal               12        8    1.50   Brand
DogeMD                     12        8    1.50   Fizz
Dovadarb                   12        8    1.50   Lucian
Eris                       12        8    1.50   Rumble
FatherAttack               12        8    1.50   Zed
Feeni                      12        8    1.50   Rumble
FlashCharm                 12        8    1.50   Tristana
GODVA                      12        8    1.50   Ahri
GaussQuadrature            12        8    1.50   Volibear
GenjiOberonNamiZ           12        8    1.50   Vayne
HOKAGE987                  12        8    1.50   Jax
HashtagAsheSwag            12        8    1.50   Ashe
HeyyImAlex                 12        8    1.50   Graves
JustxM                     12        8    1.50   Graves
Kimcheeeeeeeeeee           12        8    1.50   Jinx
Krakmytoa                  12        8    1.50   Warwick
Kvelli                     12        8    1.50   Malphite
Madsky                     12        8    1.50   Graves
Mettam                     12        8    1.50   Ahri
MrTwix20                   12        8    1.50   Yasuo
NDASilverRiver             12        8    1.50   MasterYi
Periwinkles                12        8    1.50   LeeSin
Raahmeat                   12        8    1.50   Vladimir
RevHarryJohnson            12        8    1.50   Xerath
URRapidHao                 12        8    1.50   Lissandra
VolvoTurbo                 12        8    1.50   Kog'Maw
XianJin                    12        8    1.50   Zed
ZealotSveta                12        8    1.50   Sejuani
divzy                      12        8    1.50   Vladimir
minmin321                  12        8    1.50   JarvanIV
soulslayer0909             12        8    1.50   Jayce
wunmasta                   12        8    1.50   Jinx
xNineTailz                 12        8    1.50   Hecarim
AndrewLuck                  9        6    1.50   Hecarim
AzulHunter                  9        6    1.50   Lucian
BVEprouLX                   9        6    1.50   Tryndamere
BoomBamSlam                 9        6    1.50   Annie
CancerPatient1              9        6    1.50   Quinn
Catfoodd                    9        6    1.50   Fizz
CherishSW                   9        6    1.50   Vayne
ChiNaWen                    9        6    1.50   Sejuani
ChiefsNation                9        6    1.50   Vi
ChrasMixwell                9        6    1.50   Vi
Dvonator                    9        6    1.50   Kennen
Gluemi                      9        6    1.50   Vel'Koz
GreenTunicHero              9        6    1.50   Vayne
Greendog0310                9        6    1.50   MasterYi
HERO1028                    9        6    1.50   Ryze
KingEightEgggg              9        6    1.50   LeeSin
LoLLeaver                   9        6    1.50   Caitlyn
Lv50Raikou                  9        6    1.50   Jinx
MerpDaDerp                  9        6    1.50   Amumu
MissDizzy                   9        6    1.50   Jinx
MisterDon                   9        6    1.50   Lucian
MisterMiko                  9        6    1.50   Irelia
Muncheezlol                 9        6    1.50   Zyra
PapaXSt1ffyy                9        6    1.50   Fizz
Pella                       9        6    1.50   Sona
PrinceofPersia2             9        6    1.50   Yasuo
Putricia                    9        6    1.50   Zed
RealCal113                  9        6    1.50   Ashe
ReaperMing                  9        6    1.50   Ezreal
SLEEPSonTOILET              9        6    1.50   Zed
Shinnbu                     9        6    1.50   Zed
Stringdaddy27               9        6    1.50   Nasus
TehBlackRabbit              9        6    1.50   Graves
ThatDamnSpider              9        6    1.50   Mordekaiser
Vehnumb                     9        6    1.50   Caitlyn
Verzatile                   9        6    1.50   Katarina
Volkz                       9        6    1.50   Rammus, Sion
WoWice                      9        6    1.50   Vi
Wyattismyname               9        6    1.50   Fiddlesticks
animehentaiboy              9        6    1.50   Maokai
cavecase                    9        6    1.50   Volibear
daisanjisugiru              9        6    1.50   Ezreal
fyasko69                    9        6    1.50   Kalista
haeeeeee                    9        6    1.50   Graves
mohbis                      9        6    1.50   Garen
mynameisgone                9        6    1.50   Viktor
panjiayi                    9        6    1.50   Volibear
rushnguy                    9        6    1.50   Vayne
siIverbugs                  9        6    1.50   Graves
solarez                     9        6    1.50   Ezreal
teatsmcg33                  9        6    1.50   Vayne
victorletgo                 9        6    1.50   Hecarim
xYeezusMotionx              9        6    1.50   Pantheon
12gauge00                   6        4    1.50   Urgot
1WingedCalamity             6        4    1.50   Ahri
AkutsuX                     6        4    1.50   Swain
Alshoon                     6        4    1.50   Amumu
BestShenKor                 6        4    1.50   Ezreal
BigBearisHere               6        4    1.50   Veigar
ChoboPie                    6        4    1.50   Lux
CurseBreaker                6        4    1.50   Renekton
DarkTea                     6        4    1.50   JarvanIV
Feed3Small                  6        4    1.50   Mordekaiser
FrawleyMan1                 6        4    1.50   Lux
Fritz24                     6        4    1.50   Darius
GarlicADCpro                6        4    1.50   Amumu
Goroppp                     6        4    1.50   Sejuani
Gotsung                     6        4    1.50   Volibear
Hallucinogenic              6        4    1.50   Caitlyn
IAmZinx                     6        4    1.50   Caitlyn
ImNotWildTurtle             6        4    1.50   Thresh
JokerDino                   6        4    1.50   Orianna
KevinMitsuki                6        4    1.50   Caitlyn
Kraliix                     6        4    1.50   Ezreal
LucidJive                   6        4    1.50   JarvanIV
MSGNoodles                  6        4    1.50   Jinx
Marijewana                  6        4    1.50   Viktor
MisterMuzik                 6        4    1.50   Gangplank
MoMors                      6        4    1.50   Irelia
NerdyBao                    6        4    1.50   Graves
OopsKPHeroLin               6        4    1.50   Zed
Paladaxian                  6        4    1.50   Tryndamere
PriscillaRawrs              6        4    1.50   Lux
QueenOfTheBurbs             6        4    1.50   Orianna
Quip13                      6        4    1.50   Lissandra
Remmacs                     6        4    1.50   Graves
RomanticHit                 6        4    1.50   Annie
Suyk1988                    6        4    1.50   LeeSin
